,日期,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元),ric
0,2024-03-31,0.2944,0.294,0.294,--,23.4528,23.4497,-0.216,17.7258,4.2037,--,0.8323,11.26,0.8387,7.3405,6.6849,88.3841,5.8813,29.4447,1.2555,0.8323,--,2.4273,13.2698,168.2574,--,--,54737439.99,1.26,1.26,27192835.05,15.3994,-20.1838,240.539,46.8638,0.5212,172.6784,43.611,2.0637,--,0.1426,631.136,0.1774,507.3281,0.2149,2.4041,2.2128,40.766,-3805.914,--,66.2943,--,--,50.8426,--,--,--,30.2198,50.1741,--,--,33.7057,3435030936.26,-0.0432,-0.0061,-0.7337,-0.0181,-1.836,--,--,--,23755403.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301310
1,2023-12-31,1.7009,1.8987,1.8987,1.61,23.1401,23.1401,-2.1221,17.7107,3.9092,--,4.8823,12.5269,5.8034,10.4425,9.3541,87.2205,8.2537,265.9675,11.4938,7.6342,--,2.011,7.286,134.0582,--,--,250669198.32,7.35,10.45,140022620.37,10.6603,14.0875,255.0273,46.505,2.2969,156.733,49.2503,7.3096,8.5962,0.7031,512.0182,0.8532,421.9409,1.3897,2.4414,2.2648,47.7215,-2385.7174,--,66.4206,--,807.2451,50.5557,--,--,74.9369,28.8443,49.8535,--,8.2281,33.5794,3382794223.09,-0.103,-0.0609,-1.2476,-0.1814,-18.3953,--,--,--,21955403.08,--,--,--,17235846.59,1526904.48,21073410.15,--,1007.05,57126.4,--,--,120947,--,8202355.93,301310
2,2023-09-30,1.234,1.433,1.433,--,23.1732,23.1732,0.3543,17.7107,4.1197,--,3.2059,12.7291,3.9634,10.8066,9.601,87.0472,8.2047,123.4048,5.3253,3.2059,--,1.5702,0.6517,132.5853,--,--,185900661.78,5.33,8.82,98633306.86,12.132,21.5981,284.0824,80.6256,1.716,157.3427,57.2034,4.72,--,0.4831,558.8905,0.5631,479.4885,1.0132,2.197,2.021,113.3731,-1397.144,--,60.2016,--,--,66.1087,--,--,--,22.5149,65.3577,--,--,39.7984,3737589233.39,0.0236,0.0092,0.2871,0.0231,2.339,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301310
3,2023-06-30,0.7615,0.96,0.96,0.78,22.7006,22.7006,1.0387,17.7107,3.6471,--,1.8629,12.7037,2.3554,10.3152,9.2236,87.025,8.1508,162.8382,7.1733,3.9838,--,2.1406,0.3194,137.7015,--,--,115235554.18,3.35,8.04,59686543.36,10.8367,20.266,302.2587,108.5364,1.1194,160.8004,64.8252,2.7767,4.2134,0.289,622.8374,0.3321,542.0054,0.6395,2.0176,1.8514,115.1984,47189.732,0.0057,55.5365,0.2523,905.757,80.0617,20.8918,0.4523,74.2994,20.9868,79.2967,221.3996,6.1315,44.4635,3968916670.52,0.1112,0.0254,1.3641,0.0572,5.8035,--,--,--,--,--,--,--,2973741.96,1044750.96,23566611.59,--,36041.78,64056,--,--,19583,--,8049811.93,301310
4,2023-03-31,0.4919,0.492,0.492,0.454,9.1826,9.1826,-0.494,3.3861,4.3394,--,1.5315,13.9504,1.5413,11.4087,10.0313,85.7906,8.5033,111.3978,12.1314,3.4684,--,1.9601,1.1493,138.9368,--,--,58766187.58,5.36,5.5,33076200,14.918,25.5657,30.0517,33.6225,0.5428,165.8069,65.8087,1.3676,2.2678,0.1813,496.4148,0.2151,418.41,0.6473,1.1923,1.041,33.9423,3338.0321,0.0316,28.5907,0.4275,362.8622,249.7646,55.8049,1.4734,80.2677,56.6394,247.3371,136.6328,7.8792,71.4093,2338922506.55,-0.0854,-0.0154,-1.0044,-0.0215,-2.1884,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301310
5,2022-12-31,1.9879,1.988,1.988,1.92,8.6905,8.69,2.968,3.3861,3.8473,--,6.2696,14.2361,7.7448,10.2677,8.9701,85.6341,8.0057,255.825,29.4375,8.0685,--,1.5951,0.8802,158.7109,--,--,257426770.78,22.87,25.98,139828100,48.3873,35.2165,30.5301,61.5376,2.7118,132.7532,50.0863,7.1876,13.1621,0.9674,372.1315,1.1481,313.5615,3.2356,1.2022,1.0303,36.3288,-14573.5488,0.1005,27.409,1.4328,338.0273,264.8435,53.0213,4.9677,81.8429,55.7929,262.2877,135.7799,8.1085,72.591,2308996475.8,0.1195,0.0936,1.4931,0.129,13.286,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301310
6,2022-09-30,1.3531,--,--,--,8.0445,--,1.1226,--,--,--,4.7622,100,5.6331,--,8.9396,--,7.566,135.3145,16.8207,4.7622,--,0,0,1118.6217,--,--,1302426900,--,--,95795600,--,--,--,--,--,--,--,--,--,0.7445,362.6595,--,--,2.4329,--,--,--,--,--,28.3115,--,--,253.2136,--,--,--,353.2136,0,--,--,71.6885,2069246500,0.0628,0.0395,0.8296,0.0551,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301310
7,2022-06-30,0.8442,0.844,0.844,0.809,7.5244,7.5244,0.8762,3.3638,2.9027,--,3.2302,14.5498,3.6894,10.2017,8.875,85.3149,7.5118,134.7499,17.9084,5.156,--,1.5456,1.3786,163.9403,--,--,119076818.94,11.22,11.89,58876700,52.952,24.8446,28.8094,77.2795,1.3293,135.4096,50.9857,3.5304,8.677,0.4912,366.4495,0.5846,307.9028,1.5848,1.2354,1.0474,32.3727,-6675.3641,0.1511,28.7909,2.4296,542.0204,247.332,50.066,7.7822,73.3913,54.291,245.6343,138.2131,5.3118,71.2091,1903224673.51,0.078,0.0335,1.038,0.0471,4.9096,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301310
8,2022-03-31,0.3917,--,--,--,7.0607,--,-0.2216,--,--,--,1.6298,100,1.7943,--,9.1476,--,7.7822,39.1727,5.548,1.6298,--,0,0,1093.1708,--,--,366567500,5.55,--,26245700,--,--,--,--,--,--,--,--,--,0.2306,390.2862,--,--,0.7338,--,--,--,--,--,29.3757,--,--,240.4176,--,--,--,340.4176,0,--,--,70.6243,1750395100,-0.044,-0.0092,-0.5656,-0.0131,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301310
0,2024-03-31,0.2862,0.29,0.29,--,13.6463,13.6463,0.2729,8.1317,4.6568,--,1.6633,29.5669,1.6727,24.135,18.775,69.6909,16.0329,28.616,2.097,1.6633,--,7.3541,4.1671,157.4884,0,--,54555445.16,2.1,2.06,27014843.69,5.6928,3.6912,169.4086,119.8906,1.27,70.8661,110.2536,0.8163,--,0.1043,862.8955,0.138,652.1739,0.1298,3.6257,3.1804,183.4725,-1197.6569,0,79.3194,0,--,26.0726,32.8503,0,--,32.8503,25.7118,467.5764,--,20.6806,1778569767.93,0.1529,0.0159,0.9537,0.0767,7.7785,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,301225
1,2023-12-31,1.1097,1.27,1.27,1.16,13.8446,13.8446,1.3688,8.1317,4.3706,--,6.5231,30.5869,9.0457,21.368,16.3716,68.6737,14.6063,288.7265,20.8548,16.972,--,8.7054,2.8215,183.2392,0,--,240237901.48,8.02,11.91,105127818.97,10.1515,10.4412,189.0737,126.1119,4.8967,73.5189,100.8206,3.5707,3.6056,0.6193,581.3015,0.86,418.6047,0.8154,4.2162,3.7397,186.228,-1840.1233,0,81.3816,0,515.4894,22.8778,27.9376,0,60.1737,27.9376,22.5179,532.6188,15.7873,18.6184,1758692428.9,0.1802,0.0805,1.2334,0.4321,43.9053,--,--,--,0,0,--,--,1457832.41,477805.15,22631624.06,--,58710.22,--,--,--,691970.23,--,477885.77,301225
2,2023-09-30,0.7616,0.91,0.91,--,13.4965,13.4965,1.0323,8.1317,4.099,--,4.6055,30.425,6.3307,19.9093,15.5483,68.7225,13.838,76.1589,5.6429,4.6055,--,9.2593,4.43,193.8474,0,--,173106824.1,5.64,9.74,74646101.96,10.6574,0.9947,197.3716,133.8681,3.5277,76.5371,97.9894,2.7554,--,0.4575,590.1639,0.627,430.622,0.602,4.4049,3.9626,206.2672,-4460.1292,0,81.6165,0,--,22.5243,25.9758,0,--,25.9758,21.9185,546.0416,--,18.3835,1709537600.22,0.1876,0.0624,1.3554,0.3396,34.8957,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,301225
3,2023-06-30,0.5033,0.67,0.67,0.66,13.2382,13.2382,0.6616,8.1317,3.8407,--,3.0863,30.9162,4.2239,20.6229,15.8394,68.1162,14.1466,221.6019,16.7396,13.589,--,8.8912,1.7729,192.257,--,--,113709595.17,3.8,9.98,51409872.44,15.9024,3.4751,209.9626,147.6528,2.3698,75.9558,100,1.8,2.2583,0.2986,602.8131,0.4076,441.6094,0.3947,4.3383,3.9171,296.385,-10539.2144,--,81.1785,--,815.9762,23.1854,--,--,48.6455,25.4902,22.5192,--,9.9486,18.8215,1685868352.24,0.1859,0.0406,1.3144,0.2155,22.1916,--,--,--,--,--,--,--,1862530.1,11425983.96,15865164.6,--,67377.01,95470.59,--,--,217560.23,--,553025.87,301225
4,2023-03-31,0.3681,0.37,0.37,0.36,6.7567,6.7567,0.4461,0.5822,4.82,--,3.5273,32.9333,3.5963,24.5804,18.0428,66.1899,16.3424,36.8131,5.4484,3.5273,--,9.3139,4.0129,175.4138,--,--,57494084.39,5.45,5.6,27556720.96,8.8738,0.6872,24.8036,19.8221,1.2599,71.4342,113.0085,0.7964,--,0.2201,408.905,0.3647,246.7782,0.3427,1.7767,1.2628,25.936,15020.179,--,64.7402,--,--,54.4634,--,--,--,60.956,52.6292,--,--,35.2598,808843113.33,0.198,0.0427,1.2118,0.1212,12.5454,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301225
5,2022-12-31,1.3403,1.34,1.34,1.31,6.3886,6.39,1.4965,0.5822,4.4519,--,13.3551,32.066,14.5592,21.1058,16.0206,67.0244,14.5679,350.9268,54.9301,34.9665,--,9.3097,2.2982,196.6892,--,--,228644357.93,20.98,23.44,101376391.51,12.6198,8.9109,26.5502,19.8188,4.868,73.9523,103.1046,3.4916,4.5008,0.9994,360.2161,1.5966,225.4791,1.6089,1.7133,1.169,14.1887,-13206.0328,--,63.6563,--,313.335,57.0937,--,--,48.4549,62.6408,55.1307,--,20.3157,36.3437,777797377.53,0.1627,0.1491,1.1165,0.4103,42.4891,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301225
6,2022-09-30,1.0059,--,--,--,6.0542,--,1.2396,--,--,--,10.6648,100,11.2972,--,16.8055,--,15.162,100.5906,16.6151,10.6648,--,0,0,581.6056,--,--,514164900,--,--,74769800,--,--,--,--,--,--,--,--,--,0.7451,362.3675,--,--,1.1951,--,--,--,--,--,64.1873,--,--,55.794,--,--,--,155.794,0,--,--,35.8127,730983700,0.1868,0.1314,1.2323,0.367,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301225
7,2022-06-30,0.6488,0.65,0.65,0.61,5.6971,5.7,1.1063,0.5822,3.8564,--,7.3866,32.348,7.5621,23.3501,17.3609,66.6886,15.8456,269.3781,47.2834,30.6679,--,9.4948,4.2438,179.5727,--,--,102651660.5,11.39,12.08,47275463.83,7.3775,3.4134,28.1682,15.8898,2.6755,67.2771,108.0886,1.6653,2.0038,0.4772,377.2003,0.747,240.9639,0.7621,1.871,1.302,34.5022,-9347.2825,--,64.8597,--,279.6406,54.179,--,--,49.9061,58.1351,51.3317,--,23.1939,35.1403,680738557.86,0.2702,0.126,1.7051,0.3584,37.8302,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301225
8,2022-03-31,0.3656,--,--,--,5.4139,--,0.4216,--,--,--,4.1976,100,4.2797,--,20.3899,--,17.6712,36.5618,6.7533,4.1976,--,0,0,489.5587,--,--,160348100,6.75,--,27001400,--,--,--,--,--,--,--,--,--,0.2422,371.5937,--,--,0.3955,--,--,--,--,--,62.1561,--,--,60.8852,--,--,--,160.8852,0,--,--,37.8439,675036700,0.2037,0.0484,1.153,0.1279,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301225
0,2024-03-31,0.2817,0.2817,0.2817,--,16.5507,16.5507,0.1529,11.8225,3.3839,--,1.5271,17.7286,1.5258,13.6113,11.898,81.6844,10.726,28.1709,1.7021,1.5271,--,4.3215,2.5236,150.4162,--,--,46562823.99,1.7,1.72,22800227.8,8.5262,35.2756,107.246,75.059,0.9311,96.6599,103.2702,0.8715,--,0.1423,632.4666,0.1896,474.6835,0.1601,7.5561,6.2456,150.8973,-1646.5569,--,89.7164,--,--,11.4623,--,--,--,27.9723,11.0494,--,--,10.2836,1844784443.49,0.0582,0.0083,0.5428,0.0806,8.3614,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301170
1,2023-12-31,0.9316,1.065,1.065,1.025,16.2639,16.2639,0.6795,11.8173,3.1022,--,5.0414,19.1168,6.4208,11.7485,10.1682,80.1839,9.2179,388.2086,23.8694,21.0082,--,5.1627,0.5013,189.1043,--,--,193199785.71,5.73,7.75,89711283.58,15.5594,1.6743,109.2454,75.3398,3.6737,97.9938,99.2638,3.6267,2.6755,0.6966,516.7959,1.011,356.0831,0.8409,6.4904,5.3097,93.9569,-1640.7325,--,88.0133,--,430.2525,13.6191,--,--,56.1628,28.2036,13.1603,--,20.4562,11.9867,1847887811.76,0.0672,0.0368,0.7294,0.3068,31.7451,--,--,--,--,--,--,--,38576.69,70961.54,--,--,10115.73,19221.02,--,--,--,--,--,301170
2,2023-09-30,0.709,0.8508,0.8508,--,16.0361,16.0361,0.2014,11.8122,2.9727,--,3.9186,19.7585,4.9525,12.3946,10.6409,79.4874,9.5239,70.9,4.4213,3.9186,--,4.9363,0.1244,187.1527,--,--,147090094.4,4.42,6.66,68070838.44,18.4718,18.1698,115.2152,80.936,2.561,105.4276,95.5718,2.8251,--,0.52,519.2308,0.7567,356.8125,0.6253,6.8446,5.7116,142.2474,-3868.8754,--,88.6303,--,--,12.8282,--,--,--,28.1671,12.369,--,--,11.3697,1809327928.39,0.0271,0.0111,0.284,0.0979,10.1531,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301170
3,2023-06-30,0.4655,0.621,0.621,0.6017,15.7875,15.7875,0.2902,11.807,2.7292,--,2.4998,20.0595,3.1927,12.5708,10.8133,79.1043,9.6751,317.81,20.1305,17.0677,--,5.3185,0.5027,187.1626,--,--,96508978.31,2.95,5.81,45129410.27,25.3443,32.6146,119.3594,93.4543,1.7512,102.7867,99.3323,1.8121,1.2838,0.33,545.4545,0.4739,379.827,0.4084,5.1548,4.3352,293.8601,-2677.777,--,84.7849,--,424.3352,17.9455,--,--,57.8337,27.9633,17.4559,--,19.9807,15.2151,1862058795.3,0.0603,0.0156,0.6235,0.1024,10.5307,--,--,--,--,--,--,--,77516,6073.75,--,--,19692,12804.72,--,--,--,--,--,301170
4,2023-03-31,0.2777,0.278,0.278,--,10.6481,10.6481,0.1895,6.0171,3.296,--,1.9762,19.8848,1.9761,10.8665,9.5226,79.3796,8.605,27.7665,2.6077,1.9762,--,6.7556,-0.8779,210.6491,--,--,48122776.66,2.61,--,19689300,22.2422,50.089,14.4203,11.055,0.8796,102.3192,93.838,0.9591,--,0.2296,391.9861,0.3948,227.9635,0.3071,2.4922,1.6571,12.2123,818.9085,--,75.7827,--,--,31.8944,--,--,--,54.8277,30.9484,--,--,24.1704,1053807017.73,0.0587,0.0135,0.6826,0.0558,5.7513,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301170
5,2022-12-31,1.2217,1.222,1.222,1.223,10.3635,10.36,-0.2512,6.0103,3.0183,--,8.694,20.6888,9.2829,13.59,11.3571,78.5754,10.4768,453.6927,43.7779,32.287,--,4.3877,0.8059,181.8847,--,--,180934987.15,11.79,12.54,91710900,15.1779,13.1989,13.5601,14.5308,3.1924,112.7678,101.7237,3.539,--,0.886,406.3205,143.373,2.5109,1.1966,2.2676,1.5457,8.1365,-1378.0576,--,73.7519,--,205.9117,35.5898,--,--,60.288,57.1112,34.6089,--,35.8172,26.2481,1053889726.72,-0.0215,-0.0179,-0.2056,-0.0681,-7.0036,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301170
6,2022-09-30,0.8,--,--,--,9.9349,--,-0.0196,--,--,--,5.9999,100,6.2493,--,10.6081,--,9.5483,79.9979,8.0522,5.9999,--,0,0,941.9206,--,--,628368400,8.05,--,57739100,10.8716,3.8775,12.9794,14.1523,--,--,--,--,--,--,--,--,--,0.8791,--,--,--,--,--,74.5134,--,--,34.204,--,--,--,134.204,0,--,--,25.4866,999982000,-0.0023,-0.0015,-0.0245,-0.0058,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301170
7,2022-06-30,0.468,--,--,--,9.5961,--,-0.1483,--,--,--,3.6467,100,3.7287,--,10.1189,--,9.1447,46.8007,4.8771,3.6467,--,0,0,986.2766,--,--,383833200,4.88,--,33576300,0.3886,-19.7269,11.4948,3.3759,--,--,--,--,--,--,--,--,--,0.5467,--,--,--,--,--,74.7723,--,--,33.7393,--,--,--,133.7393,0,--,--,25.2277,962531500,-0.029,-0.0116,-0.3168,-0.0458,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301170
8,2022-03-31,0.185,--,--,--,9.3061,--,0.0032,--,--,--,1.4622,100,1.4847,--,7.6391,--,7.0085,18.5,1.9879,1.4622,--,0,0,1308.1406,--,--,197974000,1.99,--,13126400,--,--,--,--,--,--,--,--,--,--,--,--,--,0.2864,--,--,--,--,--,73.5538,--,--,35.9548,--,--,--,135.9548,0,--,--,26.4462,948905700,0.0012,0.0003,0.0171,0.0009,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301170
0,2024-03-31,0.019,0.02,0.02,--,3.3253,3.2835,-0.1446,1.7337,0.4798,--,0.3402,15.128,0.3408,3.9524,3.9358,84.3187,3.8905,1.9032,0.5723,0.3402,--,14.4691,5.4428,385.2965,--,--,34115386.44,0.68,0.69,979319.74,26.4791,-21.2599,72.4506,37.9268,0.4352,206.8015,117.3097,0.7672,--,0.0876,1027.3973,0.1205,746.888,0.1476,3.613,3.1011,133.9859,-186.2284,0.1442,59.4416,7.5614,--,68.2323,41.0152,11.2852,--,46.2327,46.4877,352.5008,--,40.5584,2578879519.39,-0.2956,-0.0259,-7.5988,-0.0637,-12.8798,--,--,--,14153520.97,--,--,--,--,--,--,--,--,--,--,--,--,--,--,688629
1,2023-12-31,0.1459,0.17,0.17,0.06,3.3036,3.26,0.2617,1.7329,0.4573,--,2.6173,26.7579,2.998,6.2156,5.5465,72.5638,7.4428,108.7776,32.9265,19.5143,--,16.6784,-2.5261,478.7523,--,--,241795374.51,4.82,6.14,26385641.94,-8.1654,-30.3551,73.5769,34.0468,2.0003,179.973,124.4684,2.8923,1.7763,0.4028,893.7438,0.5695,632.1335,0.7529,3.6755,3.2224,152.6189,-1337.6625,0.1431,59.2664,7.5885,291.5642,68.7297,40.6192,11.3507,54.6072,45.8201,46.2447,355.0867,20.327,40.7336,2569683792.72,0.1335,0.0469,1.7937,0.1152,23.6868,--,--,--,13601617.04,--,--,--,24735542.11,2123845.69,--,--,--,--,--,--,143875.91,--,--,688629
2,2023-09-30,0.0792,0.1,0.1,--,3.2341,3.1863,-0.0343,1.732,0.4103,--,1.4655,28.7603,1.656,4.2041,3.6909,70.5834,5.8939,7.9153,2.4474,1.4655,--,17.128,-3.2109,774.1488,--,--,178054397.44,2.7,3.72,17213216.86,-12.4141,-51.1772,73.7814,32.8734,1.3223,204.1897,152.6718,1.7685,--,0.281,960.8541,0.3975,679.2453,0.5228,4.1872,3.5603,209.4815,-3376.819,0.145,59.8786,8.04,--,67.0045,40.0054,11.8376,--,45.3769,42.4745,383.4219,--,40.1214,2489887541.22,-0.0256,-0.0064,-0.4336,-0.0158,-3.6535,--,--,--,13758539.37,--,--,--,--,--,--,--,--,--,--,--,--,--,--,688629
3,2023-06-30,0.0777,0.1,0.1,0.07,3.233,3.1821,0.1252,1.7312,0.4059,--,1.4279,28.5519,1.6191,6.1794,5.3796,70.7736,8.631,93.7569,29.0001,17.2201,--,15.7491,-3.3484,529.8918,--,--,118558957.81,2.57,4.3,25944728.62,-14.3548,-27.3465,79.1386,38.8626,0.9414,191.2046,146.7351,1.2267,0.8306,0.1876,959.4883,0.2633,683.6308,0.3507,4.0432,3.4837,222.2508,19199.9268,0.1435,59.3796,7.9765,295.2457,68.4079,38.8445,11.8423,56.0156,44.0625,44.1876,372.0932,20.1119,40.6204,2509924746,0.139,0.023,1.6106,0.0566,12.5935,--,--,--,14836918.82,--,--,--,43176658.8,129067.36,--,--,--,--,--,--,147361.83,--,--,688629
4,2023-03-31,0.0284,0.03,0.03,0.01,2.2685,2.2148,-0.1799,0.7498,0.4112,--,0.5959,28.0832,0.5885,7.2261,6.417,71.3099,6.2493,98.7162,43.5156,20.688,--,16.3077,-1.4961,440.509,--,--,50072401.92,1.34,1.35,4574500,20.1061,--,--,--,0.427,210.7728,171.2329,0.5256,0.3583,0.0942,955.414,0.1399,643.3167,0.2019,2.9084,2.2994,72.4603,987.0861,0.2446,47.5417,10.7076,177.6797,110.3417,57.1537,18.3824,57.1131,70.0261,70.7678,288.7509,26.757,52.4583,1869745001.92,-0.3955,-0.0377,-6.3282,-0.0719,-16.4419,--,--,--,15610488.51,--,--,--,--,--,--,--,--,--,--,--,--,--,--,688629
5,2022-12-31,0.2464,0.25,0.25,0.18,2.2391,2.18,0.2805,0.7488,0.3814,--,5.0375,29.2696,5.5064,11.0452,9.3116,70.1063,9.8141,115.3257,51.5042,23.5731,--,14.9181,1.2543,309.4033,--,--,288008890.36,11.54,12.26,71729800,17.791,25.7681,14.8268,20.5257,2.7864,129.199,99.2173,3.6284,2.0511,0.5611,641.5969,0.8611,418.0699,1.1989,2.672,2.2148,86.0586,1663.4691,0.2459,45.7692,10.4447,177.2162,118.4877,57.1275,18.5803,58.2178,70.1643,78.3309,271.0275,25.8267,54.2308,1917005236.17,0.1117,0.0573,1.1382,0.1057,22.5673,--,--,--,15729627.54,--,--,--,--,--,--,--,--,--,--,--,--,--,--,688629
6,2022-09-30,0.1907,--,--,--,2.1895,--,0.0306,--,--,--,3.9884,100,4.3146,--,9.9602,--,10.5733,19.0732,8.7114,3.9884,--,0,0,983.5592,--,--,706846600,9.13,--,53275600,--,--,--,--,--,--,--,--,--,0.4081,661.6025,--,--,0.8716,--,--,--,--,--,45.7833,--,--,118.4203,--,--,--,218.4203,0,--,--,54.2167,1873879000,0.017,0.0064,0.1607,0.0118,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,688629
7,2022-06-30,0.1259,0.13,0.13,0.1,2.1232,2.07,-0.1582,0.7469,0.2954,--,2.7291,30.3347,2.9034,11.4596,9.5998,68.8846,10.1743,93.7736,44.1656,20.3291,--,14.0928,1.6321,316.0422,--,--,147073710.39,6.22,6.42,40651000,--,--,--,--,1.242,144.9275,107.5976,1.6729,1.0021,0.2854,630.6938,0.4447,404.7673,0.6075,2.7517,2.1958,66.7282,1979.0391,0.2628,46.0292,11.0754,165.3127,117.2533,59.1959,19.395,61.2708,73.4394,76.3259,276.1781,27.8437,53.9708,1807488004.88,-0.1278,-0.0343,-1.2565,-0.0635,-14.254,--,--,--,16526282.38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,688629
8,2022-03-31,--,--,--,--,--,--,--,--,--,--,--,23.5119,--,-5.5376,-5.2404,75.8408,-2.9295,--,--,--,--,18.1449,0.1328,-448.6694,--,--,34903885.92,--,--,-9099700,--,--,--,--,--,--,--,--,--,--,--,--,--,0.3886,--,--,--,-784.8466,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.5671,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,688629
0,2024-03-31,0.325,0.33,0.33,--,19.7924,19.7924,-0.5538,12.3517,6.0447,--,1.4368,26.5822,1.4255,18.9298,15.1539,72.7186,14.1,32.4987,1.642,1.4368,--,6.7343,0.5884,175.1988,--,--,61293101.38,1.64,1.65,30926304.7,4.1574,6.2965,204.1305,124.7215,1.0446,86.1574,124.8959,0.7206,--,0.1011,890.2077,0.1362,660.793,0.1172,6.1119,5.1686,361.7614,-1957.9396,--,87.5054,--,--,14.2786,--,--,--,30.4313,13.7188,--,--,12.4946,2262756580.18,-0.2403,-0.0245,-1.7042,-0.196,-20.3967,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301397
1,2023-12-31,1.5069,1.72,1.72,1.5,19.5475,19.5475,0.8813,12.3517,5.7197,--,6.5578,27.5013,9.1659,20.7533,16.6505,71.8943,14.9185,283.0669,14.481,12.3183,--,7.7678,-1.7057,165.094,--,--,277905745.23,7.71,11.7,131276733.76,18.9993,--,215.1942,132.0661,4.2972,83.7755,103.6299,3.4739,--,0.6144,585.9375,58.5694,6.1466,0.7846,5.0338,4.4236,290.2718,-1686.8708,--,85.0655,--,633.152,17.5565,--,--,69.9907,29.3278,17.5273,--,13.4352,14.9345,2298850775.5,0.0872,0.0384,0.5848,0.2568,25.7229,--,--,--,--,--,--,--,410413.65,55371.8,12474829.9,--,23021.54,1956.54,--,--,28534.61,18537.66,3567337.15,301397
2,2023-09-30,1.1075,1.33,1.33,--,19.148,19.148,-0.7964,12.3517,5.4213,--,5.1118,30.3212,7.0167,23.5234,18.2265,69.0416,16.3355,110.7483,5.7838,5.1118,--,7.8598,-0.7907,166.2373,--,--,205648027.18,5.78,10.35,98003067.82,20.3801,--,237.6049,131.9111,3.433,78.6484,148.2458,1.8213,--,--,--,38.7882,6.9609,0.5349,7.0197,5.9876,429.8783,-3643.1706,--,88.3822,--,--,13.145,--,--,--,21.8638,13.0035,--,--,11.6178,2167370649.15,-0.1175,-0.0368,-0.7192,-0.3164,-31.987,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301397
